#efficiency name: EID80
#dimension: 1
#XMin XMax EtaMin  EtaMax  PUMin PUMax NumParms eff      systp    systm    den     phistar
62    64   -1.4442 1.4442  11    102   5        0.886849 0.891926 0.881772 265.9   0       
64    66   -1.4442 1.4442  11    102   5        0.914717 0.919001 0.910433 190.868 0       
66    68   -1.4442 1.4442  11    102   5        0.898693 0.908219 0.889167 157.217 0       
68    70   -1.4442 1.4442  11    102   5        0.921737 0.929368 0.914106 124.733 0       
70    500  -1.4442 1.4442  11    102   5        0.895849 0.898914 0.892783 848.664 0       
20    22   1.566   2.5     0     5     5        0.671851 0.697044 0.646657 1348.47 0       
22    24   1.566   2.5     0     5     5        0.693984 0.712897 0.675072 1747    0       
24    26   1.566   2.5     0     5     5        0.695846 0.71477  0.676923 1951    0       
26    28   1.566   2.5     0     5     5        0.723024 0.739466 0.706582 2330.94 0       
28    30   1.566   2.5     0     5     5        0.731462 0.745127 0.717796 2523    0       
30    32   1.566   2.5     0     5     5        0.763807 0.779488 0.748126 2674    0       
32    34   1.566   2.5     0     5     5        0.76167  0.775489 0.747851 2794    0       
34    36   1.566   2.5     0     5     5        0.782302 0.793038 0.771565 2934    0       
36    38   1.566   2.5     0     5     5        0.778307 0.789018 0.767596 3013    0       
38    40   1.566   2.5     0     5     5        0.795648 0.810057 0.781239 2921    0       
40    42   1.566   2.5     0     5     5        0.822589 0.828379 0.8168   2632    0       
42    44   1.566   2.5     0     5     5        0.81773  0.824326 0.811135 2206.55 0       
44    46   1.566   2.5     0     5     5        0.809767 0.810827 0.808706 1635    0       
46    48   1.566   2.5     0     5     5        0.807957 0.819613 0.796302 1080.31 0       
48    50   1.566   2.5     0     5     5        0.823081 0.831877 0.814286 774     0       
50    52   1.566   2.5     0     5     5        0.825757 0.833333 0.818182 565     0       
52    54   1.566   2.5     0     5     5        0.852572 0.873207 0.831937 368.412 0       
54    56   1.566   2.5     0     5     5        0.787132 0.800656 0.773609 337.502 0       
56    58   1.566   2.5     0     5     5        0.81308  0.83019  0.795971 230.299 0       
58    60   1.566   2.5     0     5     5        0.828065 0.853135 0.802996 171.136 0       
60    62   1.566   2.5     0     5     5        0.889638 0.910036 0.86924  172.812 0       
62    64   1.566   2.5     0     5     5        0.799589 0.80681  0.792368 117.707 0       
64    66   1.566   2.5     0     5     5        0.830133 0.852428 0.807838 79.986  0       
66    68   1.566   2.5     0     5     5        0.842364 0.857142 0.827586 90      0       
68    70   1.566   2.5     0     5     5        0.896608 0.913906 0.87931  61      0       
70    500  1.566   2.5     0     5     5        0.833077 0.841081 0.825073 352     0       
20    22   1.566   2.5     5     11    5        0.574615 0.598227 0.551003 1147    0       
22    24   1.566   2.5     5     11    5        0.585889 0.607317 0.56446  1436    0       
24    26   1.566   2.5     5     11    5        0.623635 0.640751 0.606519 1719    0       
26    28   1.566   2.5     5     11    5        0.653172 0.659678 0.646667 1952    0       
28    30   1.566   2.5     5     11    5        0.666273 0.683772 0.648774 2166    0       
30    32   1.566   2.5     5     11    5        0.698419 0.70828  0.688558 2485    0       
32    34   1.566   2.5     5     11    5        0.714599 0.72334  0.705859 2478    0       
34    36   1.566   2.5     5     11    5        0.725843 0.739604 0.712082 2724    0       
36    38   1.566   2.5     5     11    5        0.7275   0.734831 0.720169 2843    0       
38    40   1.566   2.5     5     11    5        0.751928 0.76032  0.743535 2826    0       
40    42   1.566   2.5     5     11    5        0.750986 0.751757 0.750214 2594    0       
42    44   1.566   2.5     5     11    5        0.783352 0.794387 0.772316 2174.08 0       
44    46   1.566   2.5     5     11    5        0.792623 0.797916 0.787331 1666.85 0       
46    48   1.566   2.5     5     11    5        0.800004 0.805269 0.794739 1162.95 0       
48    50   1.566   2.5     5     11    5        0.790805 0.798636 0.782974 836     0       
50    52   1.566   2.5     5     11    5        0.781548 0.785193 0.777903 499.011 0       
52    54   1.566   2.5     5     11    5        0.766679 0.773758 0.759599 349.813 0       
54    56   1.566   2.5     5     11    5        0.746339 0.750657 0.742021 276.314 0       
56    58   1.566   2.5     5     11    5        0.847753 0.858254 0.837252 189.352 0       
58    60   1.566   2.5     5     11    5        0.793219 0.803075 0.783363 186.872 0       
60    62   1.566   2.5     5     11    5        0.819791 0.828358 0.811224 137     0       
62    64   1.566   2.5     5     11    5        0.802181 0.835594 0.768767 103.423 0       
64    66   1.566   2.5     5     11    5        0.801923 0.813722 0.790123 82      0       
66    68   1.566   2.5     5     11    5        0.812901 0.814208 0.811594 71      0       
68    70   1.566   2.5     5     11    5        0.779822 0.789152 0.770492 62      0       
70    500  1.566   2.5     5     11    5        0.800909 0.808485 0.793333 307     0       
20    22   1.566   2.5     11    102   5        0.417626 0.423824 0.411428 233.385 0       
22    24   1.566   2.5     11    102   5        0.491191 0.492081 0.490301 262     0       
24    26   1.566   2.5     11    102   5        0.56727  0.579408 0.555132 311.638 0       
26    28   1.566   2.5     11    102   5        0.611119 0.626404 0.595834 387     0       
28    30   1.566   2.5     11    102   5        0.594897 0.603712 0.586082 386.736 0       
30    32   1.566   2.5     11    102   5        0.621749 0.627524 0.615974 481.986 0       
32    34   1.566   2.5     11    102   5        0.646191 0.649383 0.642998 507     0       
34    36   1.566   2.5     11    102   5        0.65664  0.663475 0.649805 514     0       
36    38   1.566   2.5     11    102   5        0.655119 0.663391 0.646847 555     0       
38    40   1.566   2.5     11    102   5        0.703954 0.711043 0.696864 574     0       
40    42   1.566   2.5     11    102   5        0.704096 0.704611 0.70358  553.877 0       
42    44   1.566   2.5     11    102   5        0.737229 0.739421 0.735036 449     0       
44    46   1.566   2.5     11    102   5        0.729941 0.73029  0.729592 392     0       
46    48   1.566   2.5     11    102   5        0.72229  0.726895 0.717684 237.043 0       
48    50   1.566   2.5     11    102   5        0.77147  0.77896  0.763979 154.733 0       
50    52   1.566   2.5     11    102   5        0.766002 0.786525 0.745479 104.107 0       
52    54   1.566   2.5     11    102   5        0.733575 0.775333 0.691816 60.6742 0       
54    56   1.566   2.5     11    102   5        0.835475 0.85844  0.81251  54.9224 0       
56    58   1.566   2.5     11    102   5        0.685379 0.700829 0.66993  49      0       
58    60   1.566   2.5     11    102   5        0.756046 0.769234 0.742857 35      0       
60    62   1.566   2.5     11    102   5        0.625292 0.687611 0.562974 34.7494 0       
62    64   1.566   2.5     11    102   5        0.677548 0.730599 0.624498 18.9275 0       
64    66   1.566   2.5     11    102   5        0.798268 0.807383 0.789152 22.9537 0       
66    68   1.566   2.5     11    102   5        0.760607 0.78788  0.733333 18      0       
68    70   1.566   2.5     11    102   5        0.763517 0.777935 0.749099 8.93634 0       
70    500  1.566   2.5     11    102   5        0.750812 0.757576 0.744048 67      0       
20    22   -2.5    -1.566  0     5     5        0.64241  0.66147  0.62335  1441    0       
22    24   -2.5    -1.566  0     5     5        0.674321 0.690839 0.657803 1731    0       
24    26   -2.5    -1.566  0     5     5        0.726944 0.741881 0.712008 2007    0       
26    28   -2.5    -1.566  0     5     5        0.708133 0.723958 0.692308 2223    0       
28    30   -2.5    -1.566  0     5     5        0.713798 0.726338 0.701258 2544    0       
30    32   -2.5    -1.566  0     5     5        0.747252 0.75731  0.737194 2642.34 0       
32    34   -2.5    -1.566  0     5     5        0.766887 0.7812   0.752574 2817    0       
34    36   -2.5    -1.566  0     5     5        0.775716 0.790054 0.761379 2991    0       
36    38   -2.5    -1.566  0     5     5        0.782306 0.789267 0.775345 3100.67 0       
38    40   -2.5    -1.566  0     5     5        0.791888 0.800805 0.782971 2763    0       
40    42   -2.5    -1.566  0     5     5        0.813386 0.821277 0.805494 2635.99 0       
42    44   -2.5    -1.566  0     5     5        0.792402 0.796537 0.788268 2183    0       
44    46   -2.5    -1.566  0     5     5        0.818647 0.831187 0.806107 1699.32 0       
46    48   -2.5    -1.566  0     5     5        0.822872 0.829394 0.816351 1188.11 0       
48    50   -2.5    -1.566  0     5     5        0.832998 0.83764  0.828356 831.644 0       
50    52   -2.5    -1.566  0     5     5        0.781673 0.783564 0.779781 577     0       
52    54   -2.5    -1.566  0     5     5        0.84625  0.859075 0.833426 424.353 0       
54    56   -2.5    -1.566  0     5     5        0.835524 0.847518 0.823529 309     0       
56    58   -2.5    -1.566  0     5     5        0.830804 0.838598 0.823009 228     0       
58    60   -2.5    -1.566  0     5     5        0.820586 0.844127 0.797044 195.469 0       
60    62   -2.5    -1.566  0     5     5        0.793603 0.807594 0.779611 149.444 0       
62    64   -2.5    -1.566  0     5     5        0.832334 0.835746 0.828922 121.616 0       
64    66   -2.5    -1.566  0     5     5        0.83     0.833333 0.826667 76      0       
66    68   -2.5    -1.566  0     5     5        0.81456  0.821429 0.807692 86      0       
68    70   -2.5    -1.566  0     5     5        0.899685 0.901411 0.897959 50      0       
70    500  -2.5    -1.566  0     5     5        0.859233 0.863436 0.85503  351     0       
20    22   -2.5    -1.566  5     11    5        0.574096 0.597258 0.550934 1180    0       
22    24   -2.5    -1.566  5     11    5        0.59249  0.604551 0.580429 1494    0       
24    26   -2.5    -1.566  5     11    5        0.610275 0.62494  0.595609 1733    0       
26    28   -2.5    -1.566  5     11    5        0.648229 0.664906 0.631553 2042    0       
28    30   -2.5    -1.566  5     11    5        0.680452 0.690696 0.670208 2281.38 0       
30    32   -2.5    -1.566  5     11    5        0.683673 0.694635 0.672712 2316    0       
32    34   -2.5    -1.566  5     11    5        0.706019 0.717098 0.69494  2692    0       
34    36   -2.5    -1.566  5     11    5        0.715655 0.724804 0.706505 2646    0       
36    38   -2.5    -1.566  5     11    5        0.744911 0.75292  0.736901 2824.99 0       
38    40   -2.5    -1.566  5     11    5        0.749753 0.754131 0.745375 2759    0       
40    42   -2.5    -1.566  5     11    5        0.747029 0.749127 0.74493  2510.96 0       
42    44   -2.5    -1.566  5     11    5        0.792312 0.796504 0.78812  2140    0       
44    46   -2.5    -1.566  5     11    5        0.780911 0.789357 0.772464 1659.49 0       
46    48   -2.5    -1.566  5     11    5        0.78051  0.780966 0.780053 1123    0       
48    50   -2.5    -1.566  5     11    5        0.800851 0.809173 0.792529 805.232 0       
50    52   -2.5    -1.566  5     11    5        0.742533 0.744786 0.740279 559.485 0       
52    54   -2.5    -1.566  5     11    5        0.800009 0.804784 0.795234 369.507 0       
54    56   -2.5    -1.566  5     11    5        0.79057  0.80627  0.77487  297.616 0       
56    58   -2.5    -1.566  5     11    5        0.851557 0.861163 0.841951 214.737 0       
58    60   -2.5    -1.566  5     11    5        0.838441 0.845386 0.831496 180.856 0       
60    62   -2.5    -1.566  5     11    5        0.818133 0.824742 0.811524 133.765 0       
62    64   -2.5    -1.566  5     11    5        0.865134 0.877093 0.853176 118.533 0       
64    66   -2.5    -1.566  5     11    5        0.854328 0.873362 0.835294 86      0       
66    68   -2.5    -1.566  5     11    5        0.866986 0.87931  0.854661 59      0       
68    70   -2.5    -1.566  5     11    5        0.839518 0.852112 0.826923 55      0       
70    500  -2.5    -1.566  5     11    5        0.823117 0.82924  0.816993 314     0       
20    22   -2.5    -1.566  11    102   5        0.448455 0.458611 0.438298 235     0       
22    24   -2.5    -1.566  11    102   5        0.606934 0.625407 0.588462 260     0       
24    26   -2.5    -1.566  11    102   5        0.568438 0.578882 0.557994 319     0       
26    28   -2.5    -1.566  11    102   5        0.552724 0.56482  0.540628 357.992 0       
28    30   -2.5    -1.566  11    102   5        0.611153 0.633392 0.588915 433     0       
30    32   -2.5    -1.566  11    102   5        0.649779 0.674227 0.625331 451.961 0       
32    34   -2.5    -1.566  11    102   5        0.632768 0.637876 0.62766  470     0       
34    36   -2.5    -1.566  11    102   5        0.645446 0.654685 0.636207 580     0       
36    38   -2.5    -1.566  11    102   5        0.64879  0.656139 0.641442 573.442 0       
38    40   -2.5    -1.566  11    102   5        0.702177 0.70602  0.698333 602     0       
40    42   -2.5    -1.566  11    102   5        0.700481 0.7078   0.693161 541     0       
42    44   -2.5    -1.566  11    102   5        0.752137 0.753261 0.751013 488     0       
44    46   -2.5    -1.566  11    102   5        0.797501 0.803318 0.791683 362.028 0       
46    48   -2.5    -1.566  11    102   5        0.740486 0.743519 0.737453 255.932 0       
48    50   -2.5    -1.566  11    102   5        0.814905 0.831232 0.798578 190.338 0       
50    52   -2.5    -1.566  11    102   5        0.763494 0.786135 0.740853 98.1163 0       
52    54   -2.5    -1.566  11    102   5        0.81578  0.846338 0.785221 83.0896 0       
54    56   -2.5    -1.566  11    102   5        0.739912 0.771766 0.708058 54.3727 0       
56    58   -2.5    -1.566  11    102   5        0.806185 0.845036 0.767335 33.8835 0       
58    60   -2.5    -1.566  11    102   5        0.637908 0.65625  0.619565 32      0       
60    62   -2.5    -1.566  11    102   5        0.884435 0.895815 0.873055 23.8765 0       
62    64   -2.5    -1.566  11    102   5        0.75426  0.771686 0.736834 21.9768 0       
64    66   -2.5    -1.566  11    102   5        1        1        1        11      0       
66    68   -2.5    -1.566  11    102   5        0.77051  0.794777 0.746244 14.9066 0       
68    70   -2.5    -1.566  11    102   5        0.807497 0.854026 0.760968 7.94353 0       
70    500  -2.5    -1.566  11    102   5        0.756913 0.75946  0.754366 59.8873 0       
